0.170000, -0.918077, -1.555879, 18.164465 
0.171000, -0.925093, -1.563353, 18.129565 
0.172000, -0.932114, -1.570921, 18.094752 
0.173000, -0.939141, -1.578583, 18.060027 
0.174000, -0.946175, -1.586339, 18.025389 
0.175000, -0.953216, -1.594190, 17.990839 
0.176000, -0.960267, -1.602137, 17.956377 
0.177000, -0.967328, -1.610180, 17.922003 
0.178000, -0.974399, -1.618318, 17.887717 
0.179000, -0.981482, -1.626553, 17.853518 
0.180000, -0.988578, -1.634885, 17.819408 
0.181000, -0.995687, -1.643315, 17.785385 
0.182000, -1.002811, -1.651842, 17.751450 
0.183000, -1.009951, -1.660467, 17.717604 
0.184000, -1.017106, -1.669192, 17.683846 
0.185000, -1.024279, -1.678015, 17.650176 
0.186000, -1.031470, -1.686938, 17.616594 
0.187000, -1.038680, -1.695961, 17.583101 
0.188000, -1.045910, -1.705085, 17.549696 
0.189000, -1.053161, -1.714310, 17.516380 
0.190000, -1.060434, -1.723637, 17.483153 
0.191000, -1.067729, -1.733066, 17.450015 
0.192000, -1.075048, -1.742597, 17.416965 
0.193000, -1.082391, -1.752232, 17.384004 
0.194000, -1.089759, -1.761970, 17.351133 
0.195000, -1.097154, -1.771813, 17.318351 
0.196000, -1.104575, -1.781761, 17.285658 
0.197000, -1.112024, -1.791814, 17.253055 
0.198000, -1.119502, -1.801973, 17.220541 
0.199000, -1.127009, -1.812238, 17.188118 
0.200000, -1.134546, -1.822611, 17.155784 
0.201000, -1.142115, -1.833092, 17.123540 
0.202000, -1.149716, -1.843681, 17.091387 
0.203000, -1.157349, -1.854379, 17.059323 
0.204000, -1.165017, -1.865187, 17.027351 
0.205000, -1.172719, -1.876105, 16.995469 
0.206000, -1.180456, -1.887134, 16.963678 
0.207000, -1.188229, -1.898275, 16.931979 
0.208000, -1.196040, -1.909528, 16.900370 
0.209000, -1.203888, -1.920894, 16.868854 
0.210000, -1.211775, -1.932374, 16.837428 
0.211000, -1.219702, -1.943968, 16.806095 
0.212000, -1.227669, -1.955677, 16.774854 
0.213000, -1.235677, -1.967502, 16.743705 
0.214000, -1.243727, -1.979444, 16.712649 
0.215000, -1.251820, -1.991503, 16.681686 
0.216000, -1.259956, -2.003680, 16.650815 
0.217000, -1.268137, -2.015976, 16.620038 
0.218000, -1.276363, -2.028391, 16.589355 
0.219000, -1.284636, -2.040927, 16.558765 
0.220000, -1.292955, -2.053584, 16.528269 
0.221000, -1.301322, -2.066362, 16.497868 
0.222000, -1.309737, -2.079264, 16.467561 
0.223000, -1.318202, -2.092289, 16.437349 
0.224000, -1.326717, -2.105439, 16.407233 
0.225000, -1.335283, -2.118714, 16.377211 
0.226000, -1.343901, -2.132115, 16.347286 
0.227000, -1.352571, -2.145643, 16.317457 
0.228000, -1.361295, -2.159299, 16.287724 
0.229000, -1.370073, -2.173083, 16.258088 
0.230000, -1.378906, -2.186997, 16.228549 
0.231000, -1.387795, -2.201042, 16.199108 
0.232000, -1.396741, -2.215218, 16.169764 
0.233000, -1.405744, -2.229527, 16.140519 
0.234000, -1.414806, -2.243969, 16.111372 
0.235000, -1.423926, -2.258545, 16.082324 
0.236000, -1.433107, -2.273256, 16.053375 
0.237000, -1.442349, -2.288104, 16.024526 
0.238000, -1.451652, -2.303088, 15.995777 
